2.000000 -0.001189 -0.000793 -0.032079 0.010327 -0.035818 0.109370 0.000001 0.000000 0.006199 0.000658 0.006791 0.049550
2.050000 -0.001202 -0.000803 -0.032574 0.010818 -0.035838 0.109313 0.000001 0.000000 0.006412 0.000720 0.006798 0.049517
2.100000 -0.001216 -0.000814 -0.033080 0.011323 -0.035857 0.109259 0.000001 0.000000 0.006635 0.000786 0.006806 0.049486
2.150000 -0.001230 -0.000824 -0.033595 0.011842 -0.035874 0.109207 0.000001 0.000000 0.006867 0.000856 0.006814 0.049455
2.200000 -0.001243 -0.000835 -0.034122 0.012375 -0.035890 0.109158 0.000001 0.000000 0.007110 0.000931 0.006821 0.049427
2.250000 -0.001257 -0.000846 -0.034660 0.012922 -0.035906 0.109111 0.000001 0.000000 0.007363 0.001012 0.006828 0.049400
2.300000 -0.001271 -0.000857 -0.035209 0.013484 -0.035920 0.109065 0.000001 0.000000 0.007628 0.001098 0.006835 0.049373
2.350000 -0.001285 -0.000868 -0.035769 0.014059 -0.035933 0.109022 0.000001 0.000000 0.007905 0.001189 0.006842 0.049348
2.400000 -0.001299 -0.000879 -0.036342 0.014648 -0.035945 0.108981 0.000001 0.000000 0.008194 0.001287 0.006849 0.049322
2.450000 -0.001313 -0.000890 -0.036927 0.015252 -0.035957 0.108941 0.000002 0.000000 0.008497 0.001391 0.006856 0.049297
2.500000 -0.001327 -0.000901 -0.037524 0.015871 -0.035967 0.108903 0.000002 0.000000 0.008813 0.001501 0.006863 0.049272
2.550000 -0.001340 -0.000912 -0.038134 0.016503 -0.035977 0.108866 0.000002 0.000000 0.009145 0.001618 0.006870 0.049247
2.600000 -0.001353 -0.000923 -0.038757 0.017151 -0.035986 0.108831 0.000002 0.000000 0.009492 0.001743 0.006877 0.049222
2.650000 -0.001365 -0.000933 -0.039392 0.017813 -0.035995 0.108797 0.000002 0.000000 0.009855 0.001874 0.006884 0.049197
2.700000 -0.001377 -0.000944 -0.040041 0.018490 -0.036002 0.108764 0.000003 0.000000 0.010235 0.002014 0.006891 0.049171
2.750000 -0.001389 -0.000954 -0.040704 0.019182 -0.036009 0.108732 0.000003 0.000000 0.010632 0.002162 0.006899 0.049145
2.800000 -0.001400 -0.000963 -0.041379 0.019889 -0.036016 0.108701 0.000003 0.000000 0.011048 0.002318 0.006906 0.049119
2.850000 -0.001410 -0.000973 -0.042069 0.020611 -0.036022 0.108672 0.000004 0.000000 0.011484 0.002484 0.006913 0.049092
2.900000 -0.001420 -0.000982 -0.042772 0.021349 -0.036027 0.108643 0.000004 0.000001 0.011939 0.002658 0.006920 0.049065
2.950000 -0.001429 -0.000991 -0.043489 0.022102 -0.036032 0.108615 0.000004 0.000001 0.012416 0.002843 0.006927 0.049037
3.000000 -0.001437 -0.001000 -0.044220 0.022871 -0.036037 0.108588 0.000005 0.000001 0.012915 0.003037 0.006935 0.049009
3.050000 -0.001445 -0.001008 -0.044965 0.023656 -0.036041 0.108561 0.000005 0.000001 0.013437 0.003242 0.006942 0.048980
3.100000 -0.001452 -0.001015 -0.045725 0.024456 -0.036044 0.108536 0.000005 0.000001 0.013983 0.003458 0.006950 0.048951
3.150000 -0.001458 -0.001023 -0.046498 0.025273 -0.036047 0.108510 0.000006 0.000001 0.014553 0.003686 0.006957 0.048921
3.200000 -0.001463 -0.001030 -0.047287 0.026106 -0.036050 0.108486 0.000006 0.000001 0.015151 0.003925 0.006965 0.048890
3.250000 -0.001467 -0.001036 -0.048090 0.026956 -0.036053 0.108462 0.000007 0.000001 0.015775 0.004178 0.006973 0.048859
3.300000 -0.001470 -0.001042 -0.048908 0.027822 -0.036055 0.108438 0.000007 0.000001 0.016428 0.004443 0.006980 0.048827
3.350000 -0.001472 -0.001047 -0.049740 0.028706 -0.036057 0.108415 0.000008 0.000002 0.017110 0.004721 0.006988 0.048794
3.400000 -0.001474 -0.001052 -0.050588 0.029607 -0.036059 0.108392 0.000009 0.000002 0.017824 0.005014 0.006996 0.048760
3.450000 -0.001474 -0.001056 -0.051450 0.030525 -0.036060 0.108370 0.000009 0.000002 0.018570 0.005322 0.007005 0.048726
3.500000 -0.001473 -0.001059 -0.052328 0.031461 -0.036061 0.108348 0.000010 0.000002 0.019350 0.005645 0.007013 0.048691
3.550000 -0.001471 -0.001062 -0.053220 0.032415 -0.036062 0.108326 0.000011 0.000002 0.020165 0.005984 0.007021 0.048656
3.600000 -0.001468 -0.001065 -0.054128 0.033387 -0.036063 0.108305 0.000011 0.000003 0.021018 0.006340 0.007030 0.048619
3.650000 -0.001464 -0.001066 -0.055052 0.034377 -0.036064 0.108284 0.000012 0.000003 0.021909 0.006714 0.007038 0.048582
3.700000 -0.001459 -0.001067 -0.055990 0.035387 -0.036064 0.108263 0.000013 0.000003 0.022842 0.007106 0.007047 0.048545
3.750000 -0.001453 -0.001068 -0.056945 0.036415 -0.036064 0.108242 0.000014 0.000003 0.023818 0.007519 0.007056 0.048507
3.800000 -0.001446 -0.001068 -0.057915 0.037463 -0.036064 0.108221 0.000015 0.000004 0.024839 0.007952 0.007064 0.048467
3.850000 -0.001438 -0.001067 -0.058901 0.038530 -0.036064 0.108201 0.000015 0.000004 0.025908 0.008409 0.007073 0.048428
3.900000 -0.001429 -0.001065 -0.059902 0.039618 -0.036064 0.108180 0.000016 0.000004 0.027030 0.008890 0.007082 0.048387
3.950000 -0.001418 -0.001063 -0.060920 0.040726 -0.036064 0.108160 0.000017 0.000005 0.028207 0.009399 0.007092 0.048346
4.000000 -0.001407 -0.001060 -0.061955 0.041855 -0.036064 0.108140 0.000018 0.000005 0.029443 0.009937 0.007101 0.048305
4.050000 -0.001394 -0.001056 -0.063006 0.043005 -0.036063 0.108119 0.000019 0.000005 0.030743 0.010510 0.007110 0.048263
4.100000 -0.001381 -0.001052 -0.064073 0.044178 -0.036063 0.108099 0.000020 0.000006 0.032114 0.011122 0.007120 0.048219
4.150000 -0.001366 -0.001047 -0.065158 0.045374 -0.036063 0.108079 0.000021 0.000006 0.033561 0.011778 0.007129 0.048176
4.200000 -0.001350 -0.001042 -0.066261 0.046594 -0.036062 0.108059 0.000022 0.000007 0.035093 0.012487 0.007139 0.048132
4.250000 -0.001333 -0.001035 -0.067382 0.047838 -0.036062 0.108038 0.000023 0.000007 0.036717 0.013256 0.007149 0.048087
4.300000 -0.001316 -0.001028 -0.068521 0.049110 -0.036061 0.108018 0.000024 0.000007 0.038444 0.014097 0.007159 0.048042
4.350000 -0.001297 -0.001021 -0.069680 0.050409 -0.036060 0.107998 0.000025 0.000008 0.040283 0.015023 0.007169 0.047996
4.400000 -0.001277 -0.001012 -0.070860 0.051738 -0.036060 0.107977 0.000026 0.000008 0.042248 0.016049 0.007179 0.047950
4.450000 -0.001257 -0.001003 -0.072061 0.053099 -0.036059 0.107957 0.000027 0.000009 0.044348 0.017194 0.007189 0.047903
4.500000 -0.001235 -0.000994 -0.073284 0.054495 -0.036059 0.107936 0.000028 0.000009 0.046598 0.018478 0.007199 0.047855
4.550000 -0.001213 -0.000983 -0.074531 0.055928 -0.036058 0.107915 0.000028 0.000010 0.049009 0.019925 0.007209 0.047807
4.600000 -0.001190 -0.000973 -0.075803 0.057403 -0.036058 0.107894 0.000029 0.000010 0.051594 0.021562 0.007220 0.047758
4.650000 -0.001166 -0.000961 -0.077102 0.058924 -0.036057 0.107873 0.000030 0.000011 0.054362 0.023417 0.007230 0.047709
4.700000 -0.001141 -0.000949 -0.078428 0.060493 -0.036057 0.107852 0.000031 0.000011 0.057321 0.025523 0.007241 0.047660
4.750000 -0.001115 -0.000936 -0.079784 0.062117 -0.036057 0.107831 0.000032 0.000012 0.060476 0.027909 0.007252 0.047610
4.800000 -0.001089 -0.000923 -0.081170 0.063800 -0.036057 0.107809 0.000033 0.000012 0.063826 0.030609 0.007263 0.047559
4.850000 -0.001062 -0.000909 -0.082588 0.065549 -0.036056 0.107787 0.000034 0.000013 0.067366 0.033652 0.007274 0.047508
4.900000 -0.001034 -0.000895 -0.084038 0.067367 -0.036056 0.107765 0.000035 0.000013 0.071084 0.037063 0.007285 0.047456
4.950000 -0.001006 -0.000880 -0.085523 0.069261 -0.036056 0.107743 0.000035 0.000013 0.074959 0.040864 0.007296 0.047404
5.000000 -0.000977 -0.000865 -0.087040 0.071236 -0.036057 0.107721 0.000036 0.000014 0.078965 0.045065 0.007307 0.047352
5.050000 -0.000947 -0.000849 -0.088591 0.073298 -0.036057 0.107698 0.000037 0.000014 0.083063 0.049666 0.007319 0.047299
5.100000 -0.000917 -0.000833 -0.090175 0.075450 -0.036057 0.107675 0.000037 0.000015 0.087211 0.054652 0.007330 0.047246
5.150000 -0.000887 -0.000816 -0.091789 0.077697 -0.036058 0.107652 0.000038 0.000015 0.091355 0.059992 0.007341 0.047192
5.200000 -0.000856 -0.000799 -0.093433 0.080042 -0.036058 0.107629 0.000039 0.000016 0.095438 0.065637 0.007353 0.047139
5.250000 -0.000825 -0.000781 -0.095101 0.082486 -0.036059 0.107605 0.000039 0.000016 0.099394 0.071517 0.007365 0.047084
5.300000 -0.000793 -0.000763 -0.096792 0.085030 -0.036060 0.107582 0.000040 0.000017 0.103159 0.077544 0.007377 0.047029
5.350000 -0.000761 -0.000745 -0.098500 0.087674 -0.036061 0.107557 0.000040 0.000017 0.106666 0.083612 0.007388 0.046974
5.400000 -0.000728 -0.000726 -0.100221 0.090414 -0.036062 0.107533 0.000040 0.000017 0.109849 0.089597 0.007400 0.046919
5.450000 -0.000696 -0.000707 -0.101948 0.093248 -0.036063 0.107508 0.000041 0.000018 0.112650 0.095367 0.007412 0.046863
5.500000 -0.000663 -0.000688 -0.103675 0.096170 -0.036065 0.107483 0.000041 0.000018 0.115016 0.100780 0.007425 0.046807
5.550000 -0.000630 -0.000669 -0.105396 0.099173 -0.036066 0.107458 0.000041 0.000019 0.116906 0.105696 0.007437 0.046751
5.600000 -0.000597 -0.000649 -0.107102 0.102249 -0.036068 0.107432 0.000042 0.000019 0.118287 0.109980 0.007449 0.046694
5.650000 -0.000564 -0.000629 -0.108788 0.105388 -0.036070 0.107406 0.000042 0.000019 0.119139 0.113508 0.007461 0.046637
5.700000 -0.000530 -0.000609 -0.110444 0.108580 -0.036072 0.107380 0.000042 0.000020 0.119457 0.116174 0.007474 0.046580
5.750000 -0.000497 -0.000588 -0.112065 0.111813 -0.036074 0.107353 0.000042 0.000020 0.119245 0.117891 0.007487 0.046523
5.800000 -0.000464 -0.000568 -0.113643 0.115075 -0.036077 0.107326 0.000042 0.000020 0.118521 0.118605 0.007499 0.046465
5.850000 -0.000431 -0.000547 -0.115170 0.118353 -0.036080 0.107299 0.000042 0.000020 0.117312 0.118283 0.007512 0.046407
5.900000 -0.000397 -0.000526 -0.116641 0.121633 -0.036082 0.107272 0.000042 0.000021 0.115654 0.116927 0.007525 0.046349
5.950000 -0.000364 -0.000506 -0.118050 0.124902 -0.036086 0.107244 0.000042 0.000021 0.113589 0.114563 0.007538 0.046290
6.000000 -0.000331 -0.000485 -0.119390 0.128148 -0.036089 0.107215 0.000041 0.000021 0.111167 0.111245 0.007551 0.046232
6.050000 -0.000298 -0.000464 -0.120658 0.131356 -0.036092 0.107187 0.000041 0.000021 0.108438 0.107052 0.007564 0.046173
6.100000 -0.000265 -0.000443 -0.121849 0.134515 -0.036096 0.107158 0.000041 0.000021 0.105453 0.102081 0.007577 0.046114
6.150000 -0.000233 -0.000422 -0.122959 0.137612 -0.036100 0.107128 0.000041 0.000021 0.102267 0.096446 0.007590 0.046055
6.200000 -0.000200 -0.000401 -0.123985 0.140636 -0.036104 0.107098 0.000040 0.000021 0.098927 0.090270 0.007603 0.045996
6.250000 -0.000168 -0.000380 -0.124926 0.143576 -0.036109 0.107068 0.000040 0.000021 0.095483 0.083680 0.007617 0.045936
6.300000 -0.000136 -0.000359 -0.125780 0.146423 -0.036113 0.107038 0.000040 0.000022 0.091978 0.076809 0.007630 0.045876
6.350000 -0.000105 -0.000338 -0.126545 0.149168 -0.036118 0.107007 0.000039 0.000022 0.088452 0.069787 0.007644 0.045816
6.400000 -0.000073 -0.000317 -0.127222 0.151802 -0.036123 0.106975 0.000039 0.000022 0.084942 0.062734 0.007658 0.045757
6.450000 -0.000042 -0.000296 -0.127809 0.154320 -0.036129 0.106943 0.000038 0.000022 0.081477 0.055767 0.007671 0.045696
6.500000 -0.000011 -0.000275 -0.128309 0.156716 -0.036134 0.106911 0.000038 0.000022 0.078084 0.048988 0.007685 0.045636
6.550000 0.000020 -0.000255 -0.128721 0.158983 -0.036140 0.106879 0.000038 0.000022 0.074786 0.042490 0.007699 0.045576
6.600000 0.000050 -0.000234 -0.129048 0.161119 -0.036146 0.106846 0.000037 0.000021 0.071599 0.036349 0.007713 0.045516
6.650000 0.000080 -0.000214 -0.129291 0.163121 -0.036153 0.106812 0.000036 0.000021 0.068538 0.030632 0.007727 0.045455
6.700000 0.000109 -0.000193 -0.129452 0.164985 -0.036159 0.106779 0.000036 0.000021 0.065614 0.025388 0.007741 0.045395
6.750000 0.000139 -0.000173 -0.129534 0.166710 -0.036166 0.106744 0.000035 0.000021 0.062833 0.020656 0.007755 0.045334
6.800000 0.000168 -0.000153 -0.129539 0.168296 -0.036173 0.106710 0.000035 0.000021 0.060201 0.016462 0.007770 0.045274
6.850000 0.000197 -0.000133 -0.129470 0.169742 -0.036181 0.106675 0.000034 0.000021 0.057719 0.012818 0.007784 0.045213
6.900000 0.000225 -0.000113 -0.129330 0.171050 -0.036188 0.106639 0.000034 0.000021 0.055388 0.009729 0.007799 0.045152
6.950000 0.000253 -0.000093 -0.129123 0.172220 -0.036196 0.106603 0.000033 0.000021 0.053207 0.007189 0.007813 0.045091
7.000000 0.000281 -0.000074 -0.128851 0.173253 -0.036204 0.106567 0.000033 0.000021 0.051173 0.005183 0.007828 0.045030
7.050000 0.000309 -0.000054 -0.128518 0.174153 -0.036213 0.106530 0.000032 0.000020 0.049283 0.003692 0.007843 0.044970
7.100000 0.000336 -0.000035 -0.128126 0.174921 -0.036222 0.106493 0.000032 0.000020 0.047532 0.002688 0.007857 0.044909
7.150000 0.000363 -0.000016 -0.127681 0.175561 -0.036231 0.106455 0.000031 0.000020 0.045915 0.002141 0.007872 0.044848
7.200000 0.000390 0.000004 -0.127184 0.176076 -0.036240 0.106417 0.000031 0.000020 0.044427 0.002017 0.007887 0.044787
7.250000 0.000417 0.000023 -0.126639 0.176468 -0.036250 0.106379 0.000030 0.000020 0.043061 0.002280 0.007902 0.044726
7.300000 0.000443 0.000041 -0.126049 0.176743 -0.036260 0.106340 0.000030 0.000020 0.041811 0.002891 0.007917 0.044665
7.350000 0.000469 0.000060 -0.125418 0.176905 -0.036270 0.106300 0.000029 0.000020 0.040673 0.003812 0.007932 0.044605
7.400000 0.000495 0.000079 -0.124749 0.176956 -0.036281 0.106261 0.000029 0.000019 0.039639 0.005004 0.007948 0.044544
7.450000 0.000521 0.000097 -0.124045 0.176902 -0.036291 0.106220 0.000028 0.000019 0.038704 0.006430 0.007963 0.044484
7.500000 0.000547 0.000116 -0.123310 0.176748 -0.036303 0.106180 0.000028 0.000019 0.037861 0.008052 0.007978 0.044423
7.550000 0.000573 0.000134 -0.122545 0.176496 -0.036314 0.106138 0.000027 0.000019 0.037106 0.009834 0.007994 0.044363
7.600000 0.000598 0.000153 -0.121754 0.176153 -0.036326 0.106097 0.000027 0.000019 0.036432 0.011743 0.008009 0.044302
7.650000 0.000624 0.000171 -0.120940 0.175723 -0.036338 0.106054 0.000027 0.000019 0.035834 0.013747 0.008025 0.044242
7.700000 0.000649 0.000189 -0.120105 0.175209 -0.036350 0.106012 0.000026 0.000018 0.035307 0.015818 0.008041 0.044182
7.750000 0.000675 0.000208 -0.119252 0.174618 -0.036363 0.105969 0.000026 0.000018 0.034847 0.017927 0.008056 0.044122
7.800000 0.000700 0.000226 -0.118383 0.173952 -0.036376 0.105925 0.000025 0.000018 0.034448 0.020051 0.008072 0.044062
7.850000 0.000726 0.000244 -0.117501 0.173218 -0.036389 0.105881 0.000025 0.000018 0.034106 0.022168 0.008088 0.044002
7.900000 0.000751 0.000262 -0.116608 0.172419 -0.036403 0.105837 0.000025 0.000018 0.033818 0.024258 0.008104 0.043942
7.950000 0.000777 0.000281 -0.115706 0.171559 -0.036417 0.105792 0.000025 0.000018 0.033578 0.026304 0.008120 0.043883
8.000000 0.000803 0.000299 -0.114797 0.170643 -0.036431 0.105747 0.000024 0.000018 0.033383 0.028291 0.008136 0.043824
8.050000 0.000828 0.000317 -0.113883 0.169675 -0.036445 0.105701 0.000024 0.000018 0.033230 0.030207 0.008152 0.043764
8.100000 0.000854 0.000336 -0.112966 0.168659 -0.036460 0.105655 0.000024 0.000017 0.033114 0.032042 0.008169 0.043705
8.150000 0.000880 0.000354 -0.112047 0.167599 -0.036475 0.105608 0.000024 0.000017 0.033033 0.033786 0.008185 0.043646
8.200000 0.000907 0.000373 -0.111127 0.166498 -0.036491 0.105561 0.000023 0.000017 0.032983 0.035434 0.008201 0.043588
8.250000 0.000933 0.000391 -0.110209 0.165361 -0.036507 0.105513 0.000023 0.000017 0.032962 0.036982 0.008218 0.043529
8.300000 0.000960 0.000410 -0.109294 0.164190 -0.036523 0.105465 0.000023 0.000017 0.032967 0.038425 0.008234 0.043471
8.350000 0.000987 0.000429 -0.108382 0.162990 -0.036539 0.105416 0.000023 0.000017 0.032996 0.039762 0.008251 0.043413
8.400000 0.001014 0.000448 -0.107475 0.161763 -0.036556 0.105367 0.000023 0.000017 0.033045 0.040992 0.008268 0.043355
8.450000 0.001041 0.000467 -0.106575 0.160513 -0.036573 0.105318 0.000023 0.000017 0.033112 0.042115 0.008284 0.043297
8.500000 0.001069 0.000486 -0.105681 0.159242 -0.036590 0.105268 0.000023 0.000017 0.033196 0.043135 0.008301 0.043240
8.550000 0.001097 0.000506 -0.104795 0.157954 -0.036608 0.105218 0.000022 0.000017 0.033294 0.044051 0.008318 0.043183
8.600000 0.001125 0.000525 -0.103918 0.156650 -0.036626 0.105167 0.000022 0.000017 0.033404 0.044868 0.008335 0.043126
8.650000 0.001154 0.000545 -0.103050 0.155335 -0.036644 0.105115 0.000022 0.000017 0.033524 0.045589 0.008352 0.043070
8.700000 0.001183 0.000565 -0.102192 0.154009 -0.036663 0.105064 0.000022 0.000017 0.033653 0.046218 0.008369 0.043013
8.750000 0.001212 0.000585 -0.101344 0.152675 -0.036682 0.105011 0.000022 0.000017 0.033790 0.046758 0.008386 0.042957
8.800000 0.001242 0.000606 -0.100508 0.151336 -0.036701 0.104959 0.000022 0.000017 0.033932 0.047216 0.008403 0.042901
8.850000 0.001272 0.000626 -0.099683 0.149994 -0.036721 0.104905 0.000022 0.000017 0.034078 0.047595 0.008420 0.042846
8.900000 0.001303 0.000647 -0.098869 0.148649 -0.036741 0.104852 0.000022 0.000017 0.034227 0.047900 0.008437 0.042790
8.950000 0.001334 0.000668 -0.098068 0.147304 -0.036761 0.104798 0.000022 0.000016 0.034379 0.048136 0.008455 0.042735
9.000000 0.001365 0.000689 -0.097279 0.145961 -0.036782 0.104743 0.000022 0.000016 0.034532 0.048309 0.008472 0.042681
9.050000 0.001397 0.000711 -0.096503 0.144621 -0.036802 0.104688 0.000022 0.000016 0.034685 0.048421 0.008489 0.042627
9.100000 0.001429 0.000732 -0.095739 0.143286 -0.036824 0.104633 0.000022 0.000016 0.034836 0.048479 0.008507 0.042573
9.150000 0.001462 0.000754 -0.094988 0.141956 -0.036845 0.104577 0.000022 0.000016 0.034987 0.048486 0.008524 0.042519
9.200000 0.001495 0.000777 -0.094249 0.140633 -0.036867 0.104521 0.000022 0.000016 0.035135 0.048447 0.008542 0.042466
9.250000 0.001528 0.000799 -0.093524 0.139317 -0.036889 0.104464 0.000022 0.000016 0.035281 0.048366 0.008559 0.042413
9.300000 0.001562 0.000822 -0.092812 0.138011 -0.036911 0.104407 0.000022 0.000016 0.035423 0.048246 0.008577 0.042360
9.350000 0.001597 0.000845 -0.092112 0.136714 -0.036934 0.104349 0.000022 0.000016 0.035562 0.048092 0.008595 0.042308
9.400000 0.001631 0.000868 -0.091425 0.135428 -0.036957 0.104291 0.000022 0.000016 0.035696 0.047907 0.008612 0.042257
9.450000 0.001667 0.000892 -0.090751 0.134153 -0.036981 0.104233 0.000022 0.000016 0.035826 0.047693 0.008630 0.042205
9.500000 0.001702 0.000916 -0.090090 0.132889 -0.037004 0.104174 0.000021 0.000016 0.035951 0.047454 0.008648 0.042155
9.550000 0.001739 0.000940 -0.089441 0.131638 -0.037028 0.104115 0.000021 0.000016 0.036071 0.047193 0.008665 0.042104
9.600000 0.001775 0.000965 -0.088804 0.130400 -0.037052 0.104055 0.000021 0.000016 0.036187 0.046911 0.008683 0.042055
9.650000 0.001812 0.000989 -0.088179 0.129175 -0.037077 0.103995 0.000021 0.000016 0.036297 0.046612 0.008701 0.042005
9.700000 0.001850 0.001014 -0.087567 0.127963 -0.037102 0.103934 0.000021 0.000016 0.036401 0.046296 0.008719 0.041956
9.750000 0.001888 0.001039 -0.086967 0.126765 -0.037127 0.103873 0.000021 0.000016 0.036500 0.045966 0.008737 0.041908
9.800000 0.001927 0.001065 -0.086378 0.125581 -0.037152 0.103812 0.000021 0.000016 0.036594 0.045623 0.008755 0.041860
9.850000 0.001965 0.001091 -0.085800 0.124412 -0.037178 0.103750 0.000021 0.000016 0.036682 0.045269 0.008773 0.041812
9.900000 0.002005 0.001117 -0.085234 0.123257 -0.037204 0.103688 0.000021 0.000016 0.036764 0.044905 0.008791 0.041765
9.950000 0.002045 0.001143 -0.084679 0.122116 -0.037230 0.103626 0.000021 0.000015 0.036841 0.044533 0.008809 0.041718
10.000000 0.002085 0.001170 -0.084135 0.120990 -0.037257 0.103563 0.000020 0.000015 0.036913 0.044152 0.008827 0.041672
10.050000 0.002126 0.001197 -0.083601 0.119879 -0.037284 0.103500 0.000020 0.000015 0.036979 0.043764 0.008846 0.041626
10.100000 0.002167 0.001224 -0.083078 0.118782 -0.037311 0.103436 0.000020 0.000015 0.037040 0.043370 0.008864 0.041581
10.150000 0.002208 0.001251 -0.082565 0.117699 -0.037338 0.103372 0.000020 0.000015 0.037095 0.042970 0.008883 0.041536
